permutation,Agent2_1_SA_EndSpeed,Agent2_1_SA_DynamicDuration,Agent2_1_SA_DynamicShape,Agent2_1_SA_DynamicDelay,Agent2_1_TA_Times,Agent2_1_TA_Period,Agent2_1_TA_Offset,Agent2_1_Delay,Agent2_S,Agent2_Speed,Agent2_Type,Agent1_1_SA_DynamicShape,Agent1_1_SA_DynamicDuration,Agent1_1_SA_DynamicDelay,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicShape,Agent1_1_TA_DynamicDuration,Agent1_1_TA_DynamicDelay,Agent1_1_Delay,Agent1_S,Agent1_Speed,Agent1_Type,Ego_S,Ego_Speed,Ego_Vehicle
01BL-KEEP_02FS-ZZ_3_153_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_70_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_151_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_41_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_136_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_120_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_47_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_104_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_109_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_121_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_148_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_99_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_44_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_77_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_23_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_52_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_13_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_36_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_98_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_103_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_122_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_78_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_63_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_119_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_57_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_15_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_71_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_22_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_89_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_68_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_26_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_79_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_14_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_102_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_111_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_105_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_16_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_118_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_19_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_24_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_134_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_12_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_125_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_114_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_21_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_25_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_11_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_42_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_133_of_162.txt,0.0,2.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_144_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_3_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_69_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_147_of_162.txt,0.0,2.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_35_of_162.txt,0.0,4.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_66_of_162.txt,0.0,4.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_74_of_162.txt,0.0,2.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_3_10_of_162.txt,0.0,4.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
